1.161287920000000042e+02,-4.931820700000000102e+01,8.956870119999999815e+02
6.522022200000000680e+01,-6.958018000000000036e+00,9.534593509999999696e+02
1.064093929999999943e+02,-2.389972300000000160e+01,1.002063660000000027e+03
4.010313800000000128e+01,-5.815922499999999928e+01,8.655078740000000153e+02
5.027214399999999728e+01,1.221738099999999960e+01,8.818308110000000397e+02
5.536983099999999780e+01,-1.866516999999999982e+00,8.584718629999999848e+02
1.374334719999999948e+02,-6.451338199999999290e+01,9.997139889999999696e+02
8.032098399999999572e+01,7.873171000000000141e+00,1.002031798999999978e+03
7.739306600000000458e+01,-4.628308899999999682e+01,8.811950070000000323e+02
1.467216029999999876e+02,-7.872847699999999804e+01,9.781043700000000172e+02
7.297123700000000213e+01,6.287435000000000329e+00,8.840677490000000489e+02
1.761675299999999922e+01,-6.672261000000000308e+01,8.360515749999999571e+02
6.237373399999999890e+01,1.281443999999999939e+01,1.004329406999999946e+03
5.349797099999999972e+01,1.870341300000000118e+01,9.762292479999999841e+02
1.076490479999999934e+02,-3.759841200000000327e+01,9.288169560000000047e+02
1.105044860000000000e+02,-3.986613100000000287e+01,9.185509029999999484e+02
6.894982899999999404e+01,2.324496999999999858e+01,9.360784300000000258e+02
7.769940200000000630e+01,-6.578597299999999848e+01,8.760488279999999577e+02
5.998931900000000184e+01,2.991218900000000147e+01,9.999951780000000099e+02
1.123302609999999930e+02,-4.354043599999999969e+01,9.348666990000000396e+02
9.581980900000000645e+01,-2.052761500000000083e+01,1.005911377000000016e+03
1.398893429999999967e+02,-7.898468800000000556e+01,9.609533079999999927e+02
4.857867399999999947e+01,-6.154738600000000304e+01,8.740303959999999961e+02
5.532904800000000023e+01,-9.285275000000000389e+00,8.499352420000000166e+02
5.438374699999999962e+01,9.110103000000000506e+00,8.302924799999999550e+02
5.979288900000000240e+01,6.343699999999999339e-02,8.916502080000000205e+02
5.774456800000000101e+01,2.257252899999999940e+01,9.995239259999999604e+02
8.684774000000000171e+01,-3.416975000000000051e+01,8.935313109999999597e+02
7.935414099999999848e+01,-1.483845000000000081e+00,9.173070069999999987e+02
