4.829791300000000120e+01,4.280129999999999768e+01,9.415423580000000356e+02
4.808127600000000257e+01,5.026739500000000049e+01,8.024104610000000548e+02
6.005068599999999890e+01,5.180754499999999751e+01,8.218062129999999570e+02
6.718889599999999973e+01,5.806071000000000204e+00,8.560405879999999570e+02
1.024754790000000071e+02,8.107803999999999789e+00,9.079203489999999874e+02
5.517179900000000004e+01,5.404040499999999980e+01,7.610183719999999994e+02
-1.885847000000000051e+00,-1.432637899999999931e+01,7.571757199999999557e+02
7.473210899999999413e+01,3.538225599999999815e+01,7.953061519999999973e+02
1.055194400000000030e+02,-2.454573600000000155e+01,8.827131960000000390e+02
1.163118670000000066e+02,-2.340819700000000125e+01,9.083969120000000430e+02
8.557354700000000491e+01,1.749474700000000027e+01,8.576756589999999960e+02
6.211142300000000205e+01,2.738920999999999850e+01,7.911533809999999676e+02
4.115901199999999704e+01,-4.905086999999999975e+00,7.901360469999999623e+02
1.134052100000000074e+01,-3.856268000000000029e+00,7.762668459999999868e+02
2.162350800000000106e+01,2.919924200000000170e+01,7.623937989999999445e+02
2.860397499999999837e+01,2.956866499999999931e+01,7.617439580000000205e+02
1.007477260000000001e+02,4.154599000000000153e+00,8.785977779999999484e+02
8.290948500000000365e+01,1.949639499999999970e+01,8.683323360000000548e+02
5.414281100000000180e+01,6.577063800000000526e+01,9.271636959999999590e+02
7.930814399999999864e+01,3.662758999999999787e+01,8.042069699999999557e+02
2.543837399999999960e+01,-1.601531400000000005e+01,7.948979490000000396e+02
1.200773470000000032e+02,-1.181872700000000087e+01,8.943034059999999954e+02
6.042182499999999834e+01,2.413861800000000102e+01,7.803647459999999683e+02
6.677529099999999573e+01,9.284903999999999158e+00,8.624573970000000145e+02
9.219491600000000631e+01,9.760692999999999842e+00,9.154443969999999808e+02
5.501287099999999697e+01,4.087811000000000305e+00,8.364940800000000536e+02
5.963754699999999787e+01,4.579798499999999706e+01,9.434352420000000166e+02
4.573712199999999939e+01,5.870962099999999850e+01,8.928399660000000040e+02
7.038820599999999672e+01,3.763069899999999990e+01,9.314248659999999518e+02
7.357379899999999395e+01,2.460610799999999898e+01,9.392028810000000476e+02
4.281761900000000054e+01,6.950717199999999707e+01,7.578542479999999841e+02
1.094470979999999969e+02,-1.025676299999999941e+01,8.793617550000000165e+02
7.219828800000000513e+01,1.603967099999999846e+01,8.834218750000000000e+02
5.359010700000000327e+01,7.085709400000000358e+01,9.155755619999999908e+02
4.843232299999999668e+01,6.997214499999999759e+01,7.561937259999999696e+02
1.054833529999999939e+02,-1.012792100000000062e+01,8.993359990000000153e+02
1.103981859999999955e+02,-1.598676700000000039e+01,9.064545289999999795e+02
5.161801100000000275e+01,6.253528000000000198e+00,8.075164180000000442e+02
5.874130199999999746e+01,-1.465988999999999987e+00,8.030324709999999868e+02
1.231826930000000004e+02,-3.193111599999999939e+01,8.713925169999999980e+02
7.585545999999999900e+00,-3.725102199999999897e+01,7.706117550000000165e+02
4.685504199999999742e+01,2.683693299999999837e+01,8.844408570000000509e+02
2.350480999999999909e+01,-3.444442399999999793e+01,7.719628300000000536e+02
