9.139060866127514116e-01,-4.059256888300690203e-01,-2.611150611995582960e-01,9.653076840131082914e-01
-3.272921513056434861e-01,-9.449231967169203772e-01,9.635073319514436685e-01,2.676819405111418582e-01
7.855248308377906774e-01,-6.188301383556398250e-01,-2.699348313077062356e-01,-9.628785940329549486e-01
-9.990124569561551482e-01,4.443096720111183728e-02,9.040238540879936835e-01,-4.274820127676600690e-01
-7.831603186591162835e-01,6.218198414957112341e-01,4.789871610832304727e-01,8.778219064921013448e-01
-9.874526767842611852e-01,-1.579152022814692413e-01,-1.821270883171114963e-01,9.832749990217035663e-01
-2.165292938691430469e-01,9.762761212364718943e-01,-6.994714753069293245e-01,-7.146605174710211061e-01
1.676550573235900954e-01,-9.858457190421956451e-01,9.665651296267717685e-01,2.564212358397444103e-01
9.566521640652789205e-02,-9.954135654942081191e-01,-8.498216781582415003e-01,-5.270703134614110885e-01
-5.942185337673276946e-01,8.043036330437698389e-01,-4.428615226006870492e-02,9.990188870677060295e-01
-6.398353941877429341e-01,7.685119832147158103e-01,5.820313919720909723e-01,8.131663167882878795e-01
5.644816959629992414e-01,8.254455856825064775e-01,9.907847650196788258e-01,-1.354457433989710302e-01
6.615890625535508773e-01,7.498665963419851588e-01,-7.057429749834953636e-02,-9.975065255589130597e-01
-8.097354232994314893e-01,-5.867951467540357680e-01,2.097648335403389519e-01,9.777518676074180570e-01
-9.675146245427940217e-01,-2.528150535387803099e-01,-9.916460012320685857e-01,-1.289891787726717420e-01
8.053152307309526803e-01,-5.928468429137094819e-01,9.999770480382373927e-01,-6.775204552831399531e-03
7.256742197937529060e-01,6.880384631157824282e-01,9.463545858170271385e-01,-3.231300015521352265e-01
2.045902486245089469e-01,-9.788477052983072246e-01,7.458555903343507820e-01,-6.661076777571304230e-01
-9.273249833495847971e-01,-3.742570978026900086e-01,7.273871221560621603e-01,6.862273490043382385e-01
4.437858755838599567e-01,8.961328565744405283e-01,1.535183055786419337e-01,9.881458039440650376e-01
9.949556115425419733e-01,-1.003161555284405038e-01,5.283424653543791205e-01,8.490313535454722116e-01
-4.403262739702317741e-01,8.978378319337475544e-01,-2.820395913092173593e-02,9.996021892179615120e-01
-9.417909328145444015e-01,-3.361991059897547762e-01,-9.362568265505808451e-01,-3.513163172092005349e-01
-8.889182745808361652e-01,-4.580658261824703814e-01,-8.872823966186313971e-01,-4.612265697579636115e-01
-5.621318631124905263e-01,8.270476216480403542e-01,-6.140392898197996052e-01,-7.892754592394192192e-01
9.647934590327673643e-01,2.630087097561369380e-01,9.813108172904083659e-01,1.924294152899465316e-01
-8.804390577637902782e-01,4.741593250838890272e-01,-5.858005749228080150e-01,8.104552340629972429e-01
6.571581869544866894e-01,-7.537526897588439079e-01,-7.485050493628316870e-01,6.631290908098852466e-01
-9.852366371733912720e-01,1.711980396244867086e-01,-4.933792780022310254e-01,-8.698142836479504370e-01
-1.154558582457619054e-01,9.933126118180189978e-01,9.652590491284946950e-01,-2.612947915201417337e-01
1.600311045416468458e-01,9.871119721587721108e-01,-3.409766034268087997e-01,-9.400717823206463652e-01
9.833769607076120467e-01,1.815757504444349135e-01,3.817808781873253121e-01,-9.242528664010269956e-01
5.816695807140983554e-01,-8.134251648872716789e-01,-7.468757110937364052e-01,-6.649636622990955370e-01
3.084284762953750647e-01,9.512475361387872086e-01,-7.334644886021191024e-01,6.797277719496473969e-01
-8.152502282971411107e-01,-5.791088544146594241e-01,-7.004681806004338096e-01,-7.136836329679404622e-01
-9.986785757176502853e-01,5.139165693539531760e-02,-8.392073907444992376e-01,-5.438115071601642425e-01
-1.444255822868404093e-01,-9.895156649498314527e-01,-7.771208107779407903e-02,9.969758434659078405e-01
-9.456433482411816804e-01,3.252055625711330888e-01,-6.604850501247134797e-01,7.508391962076531589e-01
3.617619969589234152e-01,9.322704851899430434e-01,8.109164533352487547e-01,-5.851619482760147539e-01
-2.096823318618508680e-01,9.777695637035224152e-01,-9.676381253003615290e-01,2.523419474942716345e-01
-3.079956103324345551e-01,-9.513877779412299729e-01,8.677175003872917847e-01,-4.970576822881125900e-01
-8.410616077588857209e-01,5.409393422131896223e-01,-7.257783042332726087e-01,-6.879286686163582631e-01
9.850629387320571917e-01,-1.721946768531572303e-01,8.081288761200915438e-01,5.890057042006280330e-01
7.264921089756710693e-01,-6.871748071605081609e-01,7.818933687124052234e-01,-6.234121910610721518e-01
7.087385969322607115e-01,-7.054711909202886488e-01,1.566031175206505366e-01,-9.876616139057006194e-01
-9.856496705827613170e-01,1.688038118055814329e-01,-3.551164670369502119e-01,9.348220658709306408e-01
5.149791673529153790e-01,-8.572026931785141635e-01,2.685722445442543238e-01,-9.632595441834258532e-01
-5.023066590998189751e-01,8.646895513558483515e-01,-7.811398067648622767e-01,6.243561501958265758e-01
7.768515849719392907e-01,6.296837419900452870e-01,8.850983790859575651e-01,4.654039743485337000e-01
5.980387946737508731e-01,-8.014671547014058373e-01,-9.994541843281582461e-01,3.303533606512705501e-02
-3.115897490249444068e-01,9.502167270168275781e-01,9.652410549619503399e-01,2.613612553840777286e-01
-5.372893761623496189e-01,8.433979643460571829e-01,-7.270027032823964674e-01,-6.866345967252798221e-01
8.029820954566248004e-01,-5.960031496360467251e-01,-6.995306559945041469e-01,-7.146025897825298845e-01
4.718352985612174477e-02,9.988862370211717412e-01,-2.934943450013479116e-01,-9.559608095796761074e-01
-1.177351925658168680e-01,9.930450263867646177e-01,2.263061101686012211e-01,9.740562327198347692e-01
5.642623277240911284e-01,-8.255955580739218203e-01,5.927436143834495796e-01,8.053912140119511287e-01
9.699385818425476646e-01,-2.433498458048976021e-01,2.730248827873913986e-01,-9.620069715854095982e-01
-7.645077082284497116e-01,6.446145856706033683e-01,-9.931417287399777472e-01,1.169166653448878851e-01
-7.626065362215669365e-03,-9.999709211407555864e-01,4.601502567728031901e-01,-8.878410562662234495e-01
