-2.613738594860307018e-01,-9.652376420226144171e-01,-6.028116227896933577e-01,7.978835425233787859e-01,-7.572240584718296086e-01,6.531552076432148857e-01
-8.299203503009621175e-01,-5.578818980360702451e-01,8.068907751357844438e-01,5.907006661590732399e-01,-9.804495261493224589e-01,-1.967707464883158286e-01
7.446716534241143437e-01,6.674309916287942679e-01,6.130735826467232502e-02,9.981189347079871821e-01,9.999195617473516373e-01,-1.268345516743272366e-02
-9.134520930605201094e-01,-4.069462786208454808e-01,6.876594496328291006e-01,-7.260333885784280294e-01,-9.924757656364308067e-01,1.224412292668628360e-01
5.070220349098399915e-01,-8.619330925981929514e-01,1.625617309471537597e-01,-9.866983752046342149e-01,8.303313232801348143e-01,5.572700364992364541e-01
6.048706090213986641e-01,7.963237697959808514e-01,7.474213078998428461e-01,6.643503507166141908e-01,9.603752606978915862e-01,2.787101696017866836e-01
-9.758055155594047569e-01,-2.186403343480890771e-01,-8.940426535837714406e-01,-4.479818451375998656e-01,3.301796881403216699e-01,9.439180968386822190e-01
-4.119509372044839468e-01,-9.112060279302082177e-01,8.313126136152981793e-01,5.558051263204595305e-01,3.877293774001763227e-01,-9.217732529754113502e-01
-7.167064552885761275e-01,-6.973749758542273636e-01,-7.004251431452916954e-01,-7.137258709405857049e-01,9.769485794995237393e-01,-2.134747596646094370e-01
-4.422421187974925894e-01,-8.968957065130284123e-01,4.328198044149480506e-01,-9.014804584161578704e-01,3.957874790037292367e-01,-9.183421320313429614e-01
9.914360562370678753e-01,1.305930564505232427e-01,-8.970188898723182591e-01,-4.419922071849614054e-01,-1.293113949418990549e-01,-9.916040354588016026e-01
9.682826119638054951e-01,2.498575261394989644e-01,-6.657153041596816090e-01,-7.462058253642775973e-01,-5.819560143086304205e-01,8.132202637723762173e-01
8.726067802991965827e-02,9.961855118750516658e-01,7.328736917563404285e-01,-6.803647197874331809e-01,6.896067127557961030e-01,-7.241840799977206089e-01
-4.305206590052102489e-01,9.025807233537173069e-01,-3.118653961639674677e-01,-9.501262940659476186e-01,1.323520981872194566e-02,-9.999124107745910317e-01
7.782066849800990394e-01,-6.280082447327302031e-01,-8.740317597670610450e-01,4.858687918754348023e-01,9.970748600665815253e-01,-7.643116787807707757e-02
8.733502463198962174e-01,-4.870927501543997340e-01,4.243378164930474150e-01,9.055039577461342359e-01,9.096913208012207264e-01,-4.152850838387174837e-01
-6.618702390555974979e-01,7.496184273698760503e-01,-9.898965060084464751e-01,-1.417917747694475150e-01,6.645889090133374477e-01,7.472091956182431716e-01
-5.121286733222040199e-01,-8.589087390178535841e-01,-9.300872831603125279e-01,-3.673385981672340206e-01,-8.177542319798574155e-01,-5.755675599606301374e-01
2.783048784454776881e-01,9.604927873927258108e-01,6.511749865492355571e-01,-7.589276229605844692e-01,-2.374846179684129421e-01,-9.713912992344521102e-01
-9.569253863363257340e-01,2.903339542407565865e-01,8.963889137437606180e-01,4.432684461105717566e-01,7.059539974574779997e-01,-7.082576886090310442e-01
3.958746193662617818e-01,-9.183045713387347764e-01,8.413606964017036338e-01,5.404740313377139893e-01,7.442934223074179068e-01,-6.678527543627499341e-01
9.482304880305084671e-01,3.175829680090286322e-01,5.815910370765922655e-02,9.983073267566063835e-01,9.595116296905096265e-01,-2.816690122975234467e-01
1.821657105798561438e-01,-9.832678444294494779e-01,-6.010991179476030677e-01,-7.991744805751830327e-01,9.509616780764021948e-01,-3.093087241416141997e-01
5.753504074789281830e-01,-8.179070293216896825e-01,-9.847098784708725461e-01,1.742023399437547526e-01,-6.304503614943955947e-01,-7.762295676483766949e-01
4.450436795078985264e-01,-8.955088627870027018e-01,-7.335429686144760986e-01,6.796430777961780523e-01,-7.768745530507841224e-01,6.296554048224667355e-01
6.409528534473149519e-02,9.979437831844925055e-01,9.962991206405655831e-01,-8.595383767369388361e-02,-8.646010919229782932e-01,-5.024589056287028788e-01
-6.217978506965040619e-01,-7.831777785849187712e-01,8.185325775923182334e-01,-5.744601112523615161e-01,9.121766528860826284e-01,4.097972107390960295e-01
9.746347461776324606e-01,2.238015003150378712e-01,4.911261805191209917e-01,8.710884425870313308e-01,-1.149890811232806842e-01,-9.933667556458810610e-01
-7.146625783326260306e-01,-6.994693696874532129e-01,9.999972870272633152e-01,-2.329364315244079973e-03,-5.605715812472952114e-02,-9.984275612296462654e-01
9.495755860018800787e-01,-3.135382057567880909e-01,2.245967572286992620e-01,-9.744517928775916493e-01,7.315645646794414203e-01,-6.817721670069697426e-01
6.236102417077210580e-01,-7.817354197151602513e-01,-9.303177352661082811e-01,-3.667545656830181189e-01,7.632349808863602147e-01,-6.461210133956311052e-01
9.613193686690303386e-01,2.754361476309473700e-01,5.331143205473041213e-01,-8.460432147516971924e-01,-9.984411116418461241e-01,-5.581528987109667800e-02
9.790031015553594118e-01,2.038453510507088062e-01,-9.401379770765997401e-01,-3.407940493293842299e-01,2.809850280467984796e-01,9.597121516441999844e-01
2.195441597320274829e-01,9.756025635101406301e-01,-7.447097648851773721e-01,6.673884671498780952e-01,9.733804814323532284e-01,2.291951970843197073e-01
1.682508850089484420e-01,9.857442060157927122e-01,9.625462311411000504e-01,2.711175997903195745e-01,-2.461754206077848006e-01,9.692252897487664276e-01
-2.713475030136081045e-02,9.996317848718511145e-01,2.243734371481395651e-01,-9.745032379126966626e-01,-9.936685232426890613e-01,-1.123515283237993961e-01
8.271197614977194856e-01,5.620257112801473331e-01,-8.642240163542322939e-01,-5.031071948964351837e-01,8.851380461535878208e-01,-4.653285283016818652e-01
9.956318745841000739e-01,-9.336578769630098085e-02,5.323157770060642502e-01,-8.465458720887073518e-01,-8.464854866945394907e-01,-5.324117962775698487e-01
5.495095432125144536e-02,9.984890548319413917e-01,-9.108865533647687585e-01,4.126568633856127488e-01,-5.571715198636354449e-01,-8.303974334334413010e-01
9.728787535641121309e-01,2.313156520072509603e-01,9.892987497304716049e-01,-1.459040225001546620e-01,-2.680837072250362718e-01,-9.633956227430562347e-01
9.713316095286549379e-01,2.377286359075669875e-01,4.444227789541585483e-01,-8.958171652444839594e-01,-9.094897586849051141e-01,4.157263268633260012e-01
3.419093788540211731e-01,-9.397329283640418751e-01,-3.443020186961143203e-01,-9.388589457004606897e-01,4.637314984835088638e-01,8.859757882212354607e-01
5.636116744644361631e-01,8.260398782185969235e-01,6.792423038355175358e-01,7.339140908036978495e-01,2.899303418665101773e-01,9.570477505669027218e-01
4.521698928924540450e-02,-9.989771888685027301e-01,9.992685507628905617e-01,-3.824086108120893640e-02,2.449755381660485842e-01,-9.695292598474039014e-01
-7.037928011423121299e-01,7.104053019651935807e-01,7.890507442926765203e-01,-6.143280255133841683e-01,9.998402692234125144e-01,-1.787277368664105109e-02
