-5.013158425946451224e-01,-3.896274990623659118e+00,4.821902263260025023e+00,-7.598498478567950798e+00
3.011117746368217052e+00,1.847316194645663989e+00,-4.389988109839581654e+00,8.041690999522474570e+00
6.265135967846532594e+00,-5.886610410906233604e+00,-1.340906418534953071e+00,-4.551709139780927948e+00
-2.644084695878752278e+00,2.567755673816323636e+00,-6.642922902196949586e+00,6.221512611728641673e+00
-4.806205245592601649e+00,-3.136267859231697486e+00,7.862668151940354733e+00,1.289519882234721804e+00
5.637663272417943183e+00,-4.451221117555030027e+00,4.669479688644480930e+00,-4.797868252529033484e+00
-3.973473974425460575e+00,-6.648384465082040062e-01,-5.353816937987884828e+00,7.178184697467009379e+00
2.981275997542697453e+00,2.711381503951177940e+00,7.722892592526335420e+00,4.531835247737554973e+00
3.193682929101250068e+00,-9.047519151321822051e+00,-1.398602288197853927e+00,-1.551417138008760466e+00
7.261954601481275695e+00,-1.133743460102737410e+00,-5.384466554373636527e+00,3.661469377088700128e+00
-5.942907787296674904e+00,-4.369702126176904233e-01,7.376581135783268905e+00,-2.548951108594910142e+00
-4.605010407555587548e+00,1.029634803136504795e+00,4.745365386190627532e+00,-7.185780097654397736e+00
8.434434984698079063e+00,-1.136602392635094105e+00,3.551104038707341370e+00,3.373173363179119200e+00
4.177835886793380915e+00,-6.190824922881224879e+00,-6.136872595919347084e+00,1.725794240497856569e+00
7.332038195058572683e+00,-4.544434682870520881e+00,4.480414191197915064e-01,4.669987703185765504e+00
2.996572202685693909e-01,8.601731243892620782e+00,-4.675040938507736499e+00,-6.961424590459658335e-01
6.531589124052133322e+00,-6.392169261983148942e+00,2.498592152507945752e+00,-2.579873996530610114e+00
-6.311612263786550159e+00,-3.072051285589353142e+00,-4.411541636736439287e+00,5.261610861655983129e+00
4.167330549865469358e+00,3.643965866317535052e-01,6.984706420352890355e+00,5.489503108580739976e+00
7.376527488413343825e+00,6.598914197958165584e-01,3.807860314699688775e+00,-5.203055092186203545e+00
-4.940281612672968947e+00,-2.360404704789597741e+00,-6.973307921463796966e+00,4.220815180906430264e+00
-6.372613353691476412e+00,4.913674807599534233e+00,5.170136781412608684e+00,-2.221594367301706452e+00
4.953939612664332692e+00,-3.299696437478051969e+00,2.491750568763196227e+00,7.401476999860602923e+00
-5.812371386403862417e+00,-7.819943403570791318e+00,-3.604951758360420144e-01,-1.164072249256745017e+00
-8.513585327759476407e-01,-6.595434671538964899e+00,4.956433521522179753e+00,5.256366980214560058e+00
-5.453690639623552272e+00,-6.926164595616891795e+00,-3.866319426505683943e+00,1.938368756392271797e+00
-4.514731334531629336e+00,2.676702313508129816e+00,1.380523086016831380e+00,8.183325647477342812e+00
-3.221529821051947184e-01,-3.278818731539529630e+00,-6.738825424869875569e+00,-6.336717921509606555e+00
-8.245065583573284229e+00,1.541721181111786798e+00,3.008492330288997874e+00,-4.124458772094383718e+00
-6.710282467258779526e+00,4.180843060561114655e+00,1.904851452130759348e+00,-5.503126238757400479e+00
4.791012084905290624e-01,-4.433711807732237942e-01,-3.119349871132086616e+00,9.287827375192668100e+00
-2.111985804871302275e+00,5.679056875065780829e+00,6.572106875041082930e+00,-4.063918938002499814e+00
1.647312415705914912e+00,5.132319025872289942e+00,-3.905679557287050407e+00,-7.218831440014922052e+00
-7.850480697884944625e+00,-3.245929167865125642e+00,1.727065405514146779e+00,4.612086152300495456e+00
2.821804897348517915e+00,-1.736919161359751440e+00,-8.564116185057031316e+00,-3.478022406321282123e+00
2.365351804694062032e+00,8.394473660028799245e+00,-4.415316172730534561e+00,9.290332866829139613e-01
7.339893618612087778e+00,-9.139745569659565305e-01,3.839121290770867390e+00,-5.193453266686211656e+00
-3.811953388905827911e+00,-7.619807742328900346e+00,-2.019283183426366257e+00,-4.444123501626932260e+00
-4.993586776866892230e+00,-6.051104044884814570e+00,1.308980929497726153e+00,5.758037583058785103e+00
-5.353349891388206050e-01,-4.461636616947761147e-01,-9.099904123965238512e+00,3.623023090301069171e+00
-3.930497636409674422e-01,2.484920277949001832e+00,-8.647658985275374022e+00,-3.912655634189279308e+00
1.816856227960967685e+00,1.986294700503411503e+00,-4.203659233999959000e+00,8.455951324121125268e+00
-7.574607918518154293e+00,-4.926383315558634735e+00,-3.457363559575169276e+00,-1.680147751733968242e+00
1.422495879848256761e+00,-6.931410878893363048e+00,-6.204241431534805784e+00,2.803503861389857299e+00
-2.159058556220288805e-01,-4.733865899986847481e+00,-5.639919726975185732e+00,-6.492719054260196465e+00
-4.933396810149717204e-01,7.940421976548172722e+00,-6.828542976971391232e-01,5.714912225347894115e+00
-2.916687523576562580e+00,7.536416376435478348e+00,-2.389733542188978266e+00,5.040310767201988895e+00
2.360997006535871634e+00,5.170791457132624558e+00,3.509106622971166267e+00,-7.196872688357090375e+00
6.945664883484977459e+00,-3.961156923520968487e+00,5.636080573015294526e+00,8.495692260625472558e-01
-3.297608835926301829e+00,-1.190187715763338927e+00,4.222058164528825763e-01,9.162487018099813696e+00
-2.656433110846037615e-01,-5.574792048868216554e+00,4.865852788598302503e+00,6.449403137087126758e+00
4.042350806875772307e+00,-1.259968851219959718e-01,-8.914519566731668121e+00,7.714029914875762950e-01
6.739931477258020998e+00,-4.222582917961688054e+00,5.006698423402404785e+00,-2.845397164146330038e+00
1.081486213770521676e-01,6.770052713758701657e+00,-7.033085081457990384e+00,-1.053850704522776072e+00
9.426370280901226195e+00,-2.568522632598595923e+00,-5.861448093401173676e-01,7.892186119713355819e-01
-6.768701483222575810e+00,4.560886632132775453e+00,3.713738389775119164e-01,-5.446583495495463723e+00
6.710346865242279080e+00,6.148810691174789733e-01,1.424539727701380931e+00,-6.998860601912425317e+00
-7.035512790787236348e+00,-1.965279674532967258e+00,5.416210147169446820e+00,3.704605263056097275e+00
5.218534657362401852e+00,2.228451317689283062e+00,-8.007895428863841758e+00,-3.077474562127336388e-01
-1.336689143728105655e+00,-4.605943524206189466e+00,8.460280844966122871e+00,-1.357347174082303543e+00
1.564616591600713535e+00,-9.456179305334128316e+00,-1.637605325143164370e-01,-2.127446191205871528e+00
4.577746107165153511e+00,2.475760116069221528e+00,-3.451415087024317430e+00,-7.577782212818176433e+00
6.688414069673575213e+00,-6.953971208026764828e+00,-1.621580322432430776e+00,8.355093477961116344e-01
5.877421482400078112e+00,-7.599690969454685252e+00,-1.969857420790632974e+00,4.903800267083343045e-01
-7.878053440992910161e+00,4.886091403558876500e+00,3.211950172187936214e+00,4.073791969861790263e-01
-5.130953873615651695e+00,-6.323252108377134917e+00,4.165531762240012092e+00,-3.571881465044675519e+00
4.982259394253536477e+00,5.624886836871787921e+00,-4.672417000076440452e+00,-4.257517553690526313e+00
4.398633023482545923e+00,-2.528672330560337134e+00,7.975868160229606652e+00,-2.657737346287319280e+00
-8.407414888595056368e+00,-3.161353202027531673e+00,3.821156287469229529e+00,1.067793234489829990e+00
-1.847196652382280035e+00,-8.668716665836564417e+00,-3.284484616572288740e+00,2.659619078026497885e+00
3.394890194421306351e+00,-2.646117161177546695e+00,-8.801252159596099744e+00,-6.564616532411698957e-01
3.607203815610927622e-01,7.202997758471028966e+00,1.617804847024196579e+00,6.464488264090220149e+00
-3.662402404543395829e+00,7.440420063898294245e+00,5.168710506881394551e+00,9.651873071149291716e-01
5.556668717475004016e+00,-2.999004396413356588e+00,-3.611601690716808477e+00,6.595902937730888205e+00
5.550276201510517815e-01,6.592450706586426179e+00,-7.059312368580433983e+00,1.678643454320269957e+00
1.529366005870667955e+00,-7.076113203748787939e+00,-3.641308088874484206e+00,5.545334425581917692e+00
1.319723959152019899e-01,3.919052588562473627e+00,-7.016680528086777002e+00,-5.640035585294961074e+00
5.072363515017759283e+00,3.086083761386142488e+00,1.646027220483234466e+00,-7.645783591004986057e+00
8.726078908467069795e-01,4.320484157908726530e+00,7.251001289512064574e-01,8.744506781683808683e+00
-5.142570466662338191e+00,7.497291721474595327e+00,-2.669226245870317094e+00,2.576822467440331721e+00
8.761296570621841084e+00,-1.955386394671351447e+00,3.961828773098825529e+00,-3.745078952677088902e-01
3.609274251419606561e+00,-3.905479421181749178e+00,1.725304819992133254e+00,8.072415381328232442e+00
1.772888096629175347e+00,-4.178940315025428731e+00,-8.699509208838207996e+00,3.634035050083718188e-01
-4.422099180333801449e+00,-4.896655290546427786e+00,-7.241114955113656215e+00,6.739858704094290331e-01
-8.339699148590450362e-01,-3.356458138768630417e-01,-4.541564521628888684e+00,8.659458684377801418e+00
4.549680467279401119e-01,8.502439369471089137e+00,-4.883535469746997926e+00,2.698279127054747928e-01
3.865185646580672763e-01,-1.740570930735889865e+00,-2.080601020988781968e+00,-9.429332562145622987e+00
-9.032375027000217216e+00,8.057052395229518105e-01,3.765361425016043651e+00,-9.638837822416426726e-02
-6.148473667045710300e+00,3.516163206519808515e+00,-6.540109749712059717e+00,1.865483656940071011e+00
-4.012000922629204602e+00,-4.096329075327238556e+00,1.441050387755348217e-01,7.970154790408906287e+00
-3.056458595416399415e+00,-1.487812544218758193e+00,8.875827709026985701e+00,2.466648355414016613e+00
8.237703372631711929e+00,-3.318145015079801419e-01,3.988413393066576607e+00,-3.541595379056690085e+00
